StnID,Lat,Lon,Elev,State/Province,Name,WMO_ID,Sample_Interval (min),UTC_Offset,POR_Date_Range,PCT_POR_Good,Last_Half_POR,PCT_Last_Half_Good,Last_Qtr_POR,PCT_Last_Qtr_Good
USC00205073,45.9512,-86.2513,182.9,MI,MANISTIQUE WWTP,,15,-5,19921001-20200720, 84.7%,20060826-20200720, 97.1%,20130807-20200720, 99.8%
USW00094850,46.5313,-87.5491,431.3,MI,MARQUETTE WFO,72743,15,-5,19790201-20200724, 83.3%,19991028-20200724, 71.1%,20100311-20200724, 92.8%
USC00205567,43.4614,-86.4175,198.1,MI,MONTAGUE 4 NW,,15,-5,19780614-20200716, 87.0%,19990630-20200716, 89.4%,20100106-20200716, 90.8%
USC00205816,46.3287,-85.5033,270.1,MI,NEWBERRY CORRECTIONAL FACILITY,,15,-5,19510601-20200721, 82.3%,19851225-20200721, 72.6%,20030408-20200721, 64.0%
USC00206215,46.8559,-89.3124,204.5,MI,ONTONAGON,,15,-5,19480901-20200725, 82.2%,19840813-20200725, 76.1%,20020804-20200725, 74.8%
USC00206300,43.0161,-84.1800,222.5,MI,OWOSSO WWTP,,15,-5,19550831-20200803, 84.5%,19880216-20200803, 85.3%,20040510-20200803, 96.7%
USC00207280,43.0113,-84.5541,226.5,MI,SAINT JOHNS,,15,-5,20121207-20200707, 89.3%,20160921-20200707, 93.9%,20180814-20200707, 90.1%
USC00207407,43.9331,-86.2453,203.0,MI,SCOTTVILLE 2SE,,15,-5,20090801-20200701, 84.5%,20150115-20200701, 99.9%,20171008-20200701, 99.9%
USC00207812,46.0555,-88.6275,442.0,MI,STAMBAUGH 2SSE,,15,-6,19921001-20200701, 88.2%,20060816-20200701, 90.7%,20130724-20200701, 99.7%
USC00207828,43.2908,-85.0922,283.5,MI,STANTON,,15,-5,19560618-20200701, 73.9%,19880624-20200701, 72.6%,20040627-20200701, 70.7%
USC00208246,44.7686,-85.5763,184.1,MI,TRAVERSE CITY,,15,-5,19580411-20200706, 93.1%,19890524-20200706, 95.6%,20041214-20200706, 96.4%
USC00208293,46.1796,-85.0311,250.9,MI,TROUT LAKE 1SW,,15,-5,19480701-20140601, 81.8%,19810616-20140601, 75.0%,19971208-20140601, 89.6%
USC00208417,45.1702,-84.4397,275.8,MI,VANDERBILT 11ENE,,15,-5,19480701-20200707, 94.7%,19840704-20200707, 94.8%,20020706-20200707, 98.2%
USC00208443,43.3656,-83.5828,192.0,MI,VASSAR,,15,-5,19770701-20200803, 82.4%,19990116-20200803, 78.6%,20091025-20200803, 98.1%
USC00208680,46.3000,-89.0833,484.9,MI,WATERSMEET FISH HATCHERY,,15,-6,20101004-20200701, 93.8%,20150818-20200701, 97.5%,20180123-20200701, 97.6%
USC00209218,42.2469,-83.6256,240.5,MI,YPSILANTI  E  MICH  U,,15,-5,19480101-20200806, 62.5%,19840419-20200806, 84.1%,20020613-20200806, 86.1%
USC00210075,43.6064,-93.3019,374.9,MN,ALBERT LEA 3SE,,15,-6,19480901-20200707, 16.9%,19840804-20200707, 33.5%,20020721-20200707, 67.0%
USC00210116,45.8966,-95.3657,426.7,MN,ALEXANDRIA WATER TREATMENT PLANT,,15,-6,19711001-20200528, 80.0%,19960129-20200528, 70.2%,20080329-20200528, 83.5%
USC00210157,43.8835,-94.1665,313.9,MN,AMBOY,,15,-6,19480801-20190108, 68.0%,19831020-20190108, 66.1%,20010530-20190108, 85.3%
USC00210746,48.1969,-93.7994,371.9,MN,BIG FALLS,,15,-6,19480801-20200205, 86.6%,19840504-20200205, 81.8%,20020321-20200205, 80.8%
USC00210973,46.2680,-96.5913,292.6,MN,BRECKENRIDGE  MN,,15,-6,20000701-20090902, 42.4%,20050131-20090902, 29.7%,20070518-20090902, 34.8%
USC00210974,46.3047,-96.5216,296.0,MN,BRECKENRIDGE 3E,,15,-6,20121023-20200702, 82.2%,20160827-20200702, 88.4%,20180730-20200702, 95.9%
USC00211107,45.1969,-93.8399,302.4,MN,BUFFALO 2NE,,15,-6,19480801-20130514, 87.6%,19801222-20130514, 77.8%,19970303-20130514, 67.2%
USC00211227,45.5565,-93.2348,294.1,MN,CAMBRIDGE,,15,-6,19480801-20200710, 78.8%,19840721-20200710, 67.1%,20020716-20200710, 80.8%
USC00211250,48.6100,-95.1816,392.9,MN,CAMP NORRIS DNR,,15,-6,20010901-20200123, 63.8%,20101112-20200123, 68.1%,20150618-20200123, 86.0%
USC00211263,44.7184,-96.2696,368.8,MN,CANBY,,15,-6,19480801-20200701, 85.2%,19840716-20200701, 84.0%,20020709-20200701, 88.0%
USC00211448,44.8496,-93.5644,288.3,MN,CHANHASSEN WSFO,,15,-6,20130322-20200706, 94.5%,20161112-20200706, 97.3%,20180909-20200706, 94.9%
USC00212166,44.0317,-92.8691,386.8,MN,DODGE CENTER,,15,-6,19480826-20200806, 83.1%,19840816-20200806, 89.4%,20020811-20200806, 92.4%
USC00212250,46.8368,-92.2108,436.8,MN,DULUTH NWS,,15,-6,20120228-20200211, 87.2%,20160219-20200211, 90.0%,20180214-20200211, 88.5%
USC00212561,47.9056,-91.8283,449.6,MN,ELY,,15,-6,20120623-20200205, 71.7%,20160414-20200205, 67.7%,20180311-20200205, 62.1%
USC00212645,47.4581,-92.5303,440.4,MN,EVELETH WASTE WATER PLANT,,15,-6,19880823-20200203, 87.9%,20040514-20200203, 87.2%,20120324-20200203, 93.6%
USC00212842,46.9728,-92.8700,384.0,MN,FLOODWOOD 3 NE,,15,-6,19861001-20200201, 83.9%,20030602-20200201, 88.9%,20111002-20200201, 96.2%
USC00212916,47.5639,-95.7246,396.2,MN,FOSSTON 1 E,,15,-6,19480801-20200702, 70.7%,19840717-20200702, 55.0%,20020710-20200702, 54.0%
USC00212964,46.7336,-95.7066,427.6,MN,FRAZEE,,15,-6,19480801-20200629, 71.1%,19840715-20200629, 52.6%,20020707-20200629, 50.8%
USC00213170,44.7713,-94.1176,306.3,MN,GLENCOE 2,,15,-6,20151027-20200701, 79.9%,20180227-20200701, 96.7%,20190430-20200701, 98.8%
USC00213202,44.9907,-93.3989,272.8,MN,GOLDEN VALLEY,,15,-6,19630421-20200701, 87.9%,19911125-20200701, 91.1%,20060314-20200701, 89.9%
USC00213296,47.9711,-89.6908,222.5,MN,GRAND PORTAGE,,15,-6,19500701-20191114, 58.8%,19850308-20191114, 52.2%,20020711-20191114, 72.6%
USC00213311,44.8135,-95.5517,283.5,MN,GRANITE FALLS,,15,-6,19480801-20200701, 84.4%,19840716-20200701, 75.4%,20020709-20200701, 90.7%
USC00213411,46.4119,-94.3608,370.3,MN,GULL LAKE DAM,,15,-6,19480801-20191005, 92.2%,19840303-20191005, 86.5%,20011218-20191005, 86.4%
USC00213417,48.1603,-90.8842,443.5,MN,GUNFLINT LAKE 10 NW,,15,-6,19510826-20200201, 75.4%,19851113-20200201, 74.0%,20021223-20200201, 82.7%
USC00213463,47.3522,-96.8332,260.0,MN,HALSTAD,,15,-6,19781011-20200507, 66.6%,19990725-20200507, 59.2%,20091215-20200507, 45.8%
USC00213863,46.4675,-92.3903,315.2,MN,HOLYOKE,,15,-6,19480923-20200204, 84.6%,19840530-20200204, 82.0%,20020402-20200204, 83.1%
USC00213965,44.8978,-94.3719,326.1,MN,HUTCHINSON 2,,15,-6,20100105-20140912, 86.8%,20120509-20140912, 95.8%,20130711-20140912, 98.4%
USC00214306,48.5011,-92.6444,342.0,MN,KETTLE FALLS,,15,-6,20140930-20191016, 68.1%,20170408-20191016, 64.4%,20180712-20191016, 61.5%
USC00214418,43.8657,-91.3100,197.2,MN,LA CRESCENT DAM 7,,15,-6,19691101-20200812, 89.6%,19950323-20200812, 88.3%,20071202-20200812, 94.8%
USC00214453,43.7022,-95.1519,466.3,MN,LAKEFIELD 2NE,,15,-6,19480801-20200804, 90.0%,19840802-20200804, 91.9%,20020803-20200804, 95.3%
USC00214546,44.2395,-95.3152,347.5,MN,LAMBERTON SOUTHWEST RESEARCH AND OUTREACH CENTER,,15,-6,20130407-20200702, 77.3%,20161118-20200702, 97.4%,20180910-20200702, 94.9%
USC00214652,47.2467,-94.2228,396.8,MN,LEECH LAKE,,15,-6,19530301-20200204, 83.8%,19860818-20200204, 78.6%,20030512-20200204, 88.2%
USC00214721,44.4698,-93.9025,253.0,MN,LE SUEUR,,15,-6,19480801-20200702, 88.6%,19840717-20200702, 80.9%,20020710-20200702, 80.5%
USC00214793,46.0039,-94.3450,341.4,MN,LITTLE FALLS 2NNE,,15,-6,19721019-20200701, 77.9%,19960825-20200701, 78.9%,20080728-20200701, 72.9%
USC00214937,43.6658,-96.2022,457.2,MN,LUVERNE,,15,-6,19501001-20200803, 84.4%,19850901-20200803, 86.3%,20030216-20200803, 95.9%
USC00215987,44.4753,-93.1486,271.3,MN,NORTHFIELD 2NNE,,15,-6,19480801-20200702, 91.2%,19840717-20200702, 89.5%,20020710-20200702, 90.0%
USC00216166,46.0677,-93.6666,384.0,MN,ONAMIA RANGER STATION,,15,-6,19480801-20200701, 81.4%,19840716-20200701, 75.4%,20020709-20200701, 82.5%
USC00216211,48.0508,-92.7636,400.8,MN,ORR 3E,,15,-6,20071201-20200201, 91.3%,20131231-20200201, 95.8%,20170115-20200201, 93.4%
USC00216228,46.2154,-96.1780,331.0,MN,ORWELL DAM,,15,-6,19530301-20200713, 73.3%,19861106-20200713, 55.7%,20030909-20200713, 53.9%
USC00216612,47.2508,-93.5861,390.1,MN,POKEGAMA DAM,,15,-6,19480801-20200203, 84.3%,19840503-20200203, 77.6%,20020319-20200203, 82.2%
USC00216795,47.8833,-94.9167,-999.9,MN,REDBY,,15,-6,19480801-20200707, 70.3%,19840719-20200707, 53.0%,20020713-20200707, 63.3%
USC00216822,44.6103,-92.6101,206.3,MN,RED WING DAM 3,,15,-6,19480801-20200701, 79.4%,19840716-20200701, 69.8%,20020709-20200701, 82.1%
USC00217184,43.8052,-91.7501,234.7,MN,RUSHFORD,,15,-6,19480801-20200803, 87.4%,19840802-20200803, 80.5%,20020803-20200803, 84.0%
USC00217460,46.7953,-93.3211,376.1,MN,SANDY LAKE DAM LIBBY,,15,-6,19480801-20191113, 86.7%,19840323-20191113, 83.2%,20020117-20191113, 81.7%
USC00217602,43.6500,-94.7000,387.1,MN,SHERBURN 2 E,,15,-6,19480801-20200701, 90.9%,19840716-20200701, 88.9%,20020709-20200701, 85.2%
USC00217907,44.2470,-94.9865,324.9,MN,SPRINGFIELD 1 NW,,15,-6,19480801-20141001, 82.7%,19810831-20141001, 69.1%,19980317-20141001, 68.5%
USC00217917,43.6126,-91.6223,349.0,MN,SPRING GROVE 4N,,15,-6,20020301-20200801, 98.5%,20110517-20200801, 98.4%,20151224-20200801, 97.7%
USC00217941,43.6933,-92.3926,388.6,MN,SPRING VALLEY,,15,-6,19480801-20200803, 90.6%,19840802-20200803, 91.6%,20020803-20200803, 89.6%
USC00218235,48.4882,-95.9496,356.0,MN,THIEF LAKE REFUGE,,15,-6,19480801-20200708, 89.4%,19840720-20200708, 86.7%,20020714-20200708, 87.0%
USC00218280,47.5681,-90.8500,207.3,MN,TOFTE RANGER STATION,,15,-6,19480801-20200207, 87.3%,19840505-20200207, 81.6%,20020322-20200207, 88.0%
USC00218323,44.2394,-95.6308,427.6,MN,TRACY,,15,-6,19480801-20200804, 94.2%,19840802-20200804, 91.9%,20020803-20200804, 92.7%
USC00218411,47.2272,-96.2986,318.2,MN,TWIN VALLEY 3 SW,,15,-6,19481201-20160414, 83.8%,19820808-20160414, 73.2%,19990611-20160414, 67.4%
USC00218613,47.2561,-91.7017,510.5,MN,WALES 2E,,15,-6,19480801-20191103, 77.5%,19840318-20191103, 78.0%,20020109-20191103, 85.1%
USC00218621,47.0998,-94.5724,414.5,MN,WALKER RANGER STATION,,15,-6,19480801-20200203, 84.8%,19840503-20200203, 79.8%,20020319-20200203, 87.8%
USC00218679,48.8947,-95.3303,327.1,MN,WARROAD,,15,-6,19480801-20140429, 80.7%,19810615-20140429, 73.8%,19971121-20140429, 71.5%
USC00218729,45.0227,-95.7896,289.6,MN,WATSON 1NE,,15,-6,19540509-20200529, 84.9%,19870519-20200529, 87.7%,20031123-20200529, 93.0%
USC00218947,45.8621,-96.5652,312.1,MN,WHITE ROCK DAM,,15,-6,19480801-20200713, 93.7%,19840722-20200713, 93.8%,20020718-20200713, 94.5%
USC00219001,45.1901,-95.0586,362.7,MN,WILLMAR 5N,,15,-6,20100801-20200708, 93.1%,20150720-20200708, 96.8%,20180112-20200708, 93.5%
USC00219059,47.4306,-94.0586,400.8,MN,WINNIBIGOSHISH DAM,,15,-6,19530301-20200803, 91.6%,19861116-20200803, 85.6%,20030925-20200803, 86.4%
USC00219170,43.6449,-95.5802,478.5,MN,WORTHINGTON 2 NNE,,15,-6,19710728-20200803, 91.9%,19960130-20200803, 93.7%,20080502-20200803, 93.0%
USC00220021,33.8300,-88.5213,60.4,MS,ABERDEEN,,15,-6,19510829-20200407, 86.7%,19851217-20200407, 76.8%,20030211-20200407, 81.1%
USC00220237,34.7803,-90.1153,73.2,MS,ARKABUTLA DAM,,15,-6,19471004-20200713, 88.5%,19840222-20200713, 80.3%,20020503-20200713, 79.6%
USC00220350,33.2369,-91.0441,35.1,MS,AVON,,15,-6,20170402-20170812, 75.9%,20170607-20170812, 56.7%,20170710-20170812, 17.6%
USC00220797,30.4375,-89.0277,5.8,MS,BILOXI 9 WNW,,15,-6,19700415-20130901, 82.3%,19911223-20130901, 80.4%,20021027-20130901, 69.7%
USC00220955,34.6345,-88.5622,149.4,MS,BOONEVILLE,,15,-6,19610223-20190324, 85.0%,19900309-20190324, 75.3%,20040914-20190324, 67.2%
USC00221094,31.5447,-90.4580,132.6,MS,BROOKHAVEN CITY,,15,-6,19780901-20140505, 91.2%,19960703-20140505, 89.1%,20050603-20140505, 83.4%
USC00221314,33.8591,-89.3135,81.7,MS,CALHOUN CITY,,15,-6,19471004-20200704, 86.7%,19840218-20200704, 77.7%,20020427-20200704, 61.4%
USC00221389,32.6713,-90.0361,76.2,MS,CANTON 4N,,15,-6,19471008-20200407, 82.7%,19840107-20200407, 70.9%,20020221-20200407, 79.4%
USC00221707,34.1864,-90.5573,52.7,MS,CLARKSDALE,,15,-6,19510616-20200608, 83.0%,19851211-20200608, 82.2%,20030311-20200608, 83.7%
USC00221852,31.6419,-89.5572,88.4,MS,COLLINS,,15,-6,19480601-20151001, 90.7%,19820130-20151001, 84.8%,19981130-20151001, 79.6%
USC00221865,31.2502,-89.8361,45.7,MS,COLUMBIA,,15,-6,20050401-20200403, 77.7%,20121001-20200403, 74.3%,20160702-20200403, 79.8%
USC00221900,32.4565,-89.2691,160.9,MS,CONEHATTA 1 NE,,15,-6,19800601-20191204, 86.9%,20000303-20191204, 81.2%,20100117-20191204, 72.8%
USC00221962,34.8791,-88.6177,117.3,MS,CORINTH 7 SW,,15,-6,19490605-20200609, 59.6%,19841206-20200609, 88.2%,20020907-20200609, 89.7%
USC00222773,34.1606,-89.9020,92.0,MS,ENID DAM,,15,-6,19480601-20200701, 87.3%,19840616-20200701, 80.9%,20020624-20200701, 89.1%
USC00222870,33.1169,-89.4719,129.5,MS,ETHEL,,15,-6,19800601-20180109, 74.5%,19990322-20180109, 59.3%,20080815-20180109, 56.3%
USC00222896,33.5627,-89.2358,134.1,MS,EUPORA 2 E,,15,-6,19510405-20160130, 85.8%,19830902-20160130, 85.5%,19991116-20160130, 87.9%
USC00223619,33.5222,-90.1758,40.8,MS,GREENWOOD 2,,15,-6,19520501-20160906, 87.9%,19840704-20160906, 80.6%,20000805-20160906, 76.2%
USC00223650,33.8055,-89.7713,84.7,MS,GRENADA DAM,,15,-6,19540217-20120409, 89.2%,19830315-20120409, 82.1%,19970926-20120409, 71.8%
USC00223920,31.8327,-90.4541,182.9,MS,HAZLEHURST 5 SW,,15,-6,20030116-20150728, 54.6%,20090422-20150728, 49.5%,20120609-20150728, 75.0%
USC00224001,34.6189,-89.1912,121.9,MS,HICKORY FLAT,,15,-6,19480601-20160601, 93.4%,19820601-20160601, 92.2%,19990601-20160601, 87.1%
USC00224173,34.8219,-89.4347,147.2,MS,HOLLY SPRINGS 4 N,,15,-6,19471004-20190702, 89.2%,19830818-20190702, 87.2%,20010725-20190702, 84.7%
USC00224265,33.8848,-88.9866,88.4,MS,HOUSTON,,15,-6,19480601-20200709, 80.4%,19840620-20200709, 68.8%,20020630-20200709, 78.5%
USC00224778,32.9841,-89.3897,128.0,MS,KOSCIUSKO 13 SE,,15,-6,19800601-20200204, 83.2%,20000403-20200204, 78.4%,20100305-20200204, 74.5%
USC00224966,31.1494,-88.5550,32.0,MS,LEAKESVILLE,,15,-6,19570225-20200801, 93.1%,19881113-20200801, 93.0%,20040922-20200801, 93.2%
USC00225361,33.1544,-88.5586,76.2,MS,MACON 3N,,15,-6,19730301-20170930, 77.2%,19950616-20170930, 70.0%,20060808-20170930, 75.2%
USC00226084,34.8894,-89.6041,117.3,MS,MOUNT PLEASANT 4SW,,15,-6,19500501-20200607, 29.4%,19850519-20200607, 58.6%,20021127-20200607, 92.7%
USC00226177,31.5890,-91.3409,59.4,MS,NATCHEZ,,15,-6,19480601-20200402, 22.9%,19840502-20200402, 34.4%,20020417-20200402, 68.9%
USC00226400,33.0044,-89.0630,134.1,MS,NOXAPATER 1N,,15,-6,19800601-20200204, 84.1%,20000403-20200204, 76.7%,20100305-20200204, 68.7%
USC00226718,30.3961,-88.4780,3.7,MS,PASCAGOULA 3 NE,,15,-6,19730412-20160502, 71.3%,19941022-20160502, 58.2%,20050727-20160502, 38.0%
USC00226816,32.3211,-89.7469,118.9,MS,PELAHATCHIE 3 E,,15,-6,19800601-20200204, 81.0%,20000403-20200204, 69.4%,20100305-20200204, 65.7%
USC00227128,30.8408,-89.5452,95.4,MS,POPLARVILLE EXP STA,,15,-6,20140907-20161003, 49.5%,20150920-20161003, 57.4%,20160327-20161003, 38.7%
USC00227132,31.9850,-90.9719,36.6,MS,PORT GIBSON 1 NE,,15,-6,19691001-20150728, 86.3%,19920829-20150728, 80.7%,20040212-20150728, 72.0%
USC00227220,31.1775,-89.4155,115.2,MS,PURVIS 2N,,15,-6,19480601-20200301, 88.9%,19840416-20200301, 83.6%,20020324-20200301, 79.3%
USC00227276,32.1432,-89.5524,135.9,MS,RALEIGH 6N,,15,-6,19640603-20200402, 89.2%,19920503-20200402, 91.2%,20060418-20200402, 88.4%
USC00227467,34.7398,-88.9515,160.0,MS,RIPLEY,,15,-6,19480601-20190702, 94.1%,19831216-20190702, 92.7%,20010923-20190702, 90.4%
USC00227560,32.8977,-90.8852,32.0,MS,ROLLING FORK,,15,-6,19520327-20130410, 86.9%,19821003-20130410, 79.3%,19980105-20130410, 75.4%
USC00227815,34.3961,-89.7902,92.4,MS,SARDIS DAM,,15,-6,19471004-20200707, 96.0%,19840219-20200707, 95.7%,20020429-20200707, 95.0%
USC00227820,34.1207,-89.2943,111.3,MS,SAREPTA 1 NNE,,15,-6,19471007-20190425, 90.2%,19830716-20190425, 84.6%,20010604-20190425, 79.5%
USC00227840,30.6263,-89.0549,69.8,MS,SAUCIER EXP FOREST,,15,-6,19540501-20171201, 91.7%,19860214-20171201, 85.2%,20020107-20171201, 74.2%
USC00228053,31.8597,-88.6953,59.4,MS,SHUBUTA,,15,-6,19840201-20140622, 89.9%,19990412-20140622, 85.7%,20061116-20140622, 76.5%
USC00228374,33.4691,-88.7822,56.4,MS,STATE UNIVERSITY,,15,-6,19480601-20200401, 85.7%,19840501-20200401, 78.1%,20020416-20200401, 77.0%
USC00228445,33.4311,-90.9108,38.7,MS,STONEVILLE EXP STA,,15,-6,19480601-20150729, 89.3%,19811229-20150729, 81.1%,19981013-20150729, 74.1%
USC00229048,31.0800,-90.0603,116.4,MS,TYLERTOWN  5ESE,,15,-6,19480601-20120930, 87.7%,19800731-20120930, 81.2%,19960830-20120930, 65.0%
USC00229079,34.3726,-89.5308,124.4,MS,UNIVERSITY,,15,-6,19480601-20200701, 89.8%,19840616-20200701, 83.7%,20020624-20200701, 82.5%
USC00229230,32.3850,-90.8752,24.4,MS,VICKSBURG CITY,,15,-6,20040905-20200203, 68.3%,20120520-20200203, 77.8%,20160327-20200203, 73.5%
USC00229617,30.7975,-89.6891,56.7,MS,WHITE SAND,,15,-6,19480601-20130827, 84.1%,19810113-20130827, 75.6%,19970506-20130827, 63.9%
USC00229648,30.8499,-89.1572,80.8,MS,WIGGINS RANGER STA,,15,-6,19731019-20200804, 91.7%,19970312-20200804, 89.6%,20081122-20200804, 95.9%
USC00229860,32.9027,-90.3816,32.6,MS,YAZOO CITY 5 NNE,,15,-6,19600101-20130614, 90.7%,19860922-20130614, 83.7%,20000202-20130614, 73.4%
USW00093825,37.0955,-89.9161,109.7,MO,ADVANCE 1 S,,15,-6,19480801-20200601, 80.1%,19840701-20200601, 71.5%,20020616-20200601, 83.3%
USC00230088,37.1527,-91.4438,213.4,MO,ALLEY SPRING RGR STA,,15,-6,19730601-20110608, 66.7%,19920604-20110608, 82.5%,20011205-20110608, 85.7%
USC00230204,38.1872,-94.0283,264.0,MO,APPLETON CITY,,15,-6,19480801-20200804, 86.8%,19840802-20200804, 85.8%,20020803-20200804, 93.2%
USC00230789,37.6164,-93.3914,300.8,MO,BOLIVAR 1 NE,,15,-6,19480801-20200803, 78.7%,19840802-20200803, 71.2%,20020803-20200803, 87.7%
USC00231283,39.0028,-90.6892,137.2,MO,CAP AU GRIS LOCK & DAM 25,,15,-6,19480801-20200804, 78.3%,19840802-20200804, 62.6%,20020803-20200804, 76.7%
USC00231383,36.6874,-93.8695,419.4,MO,CASSVILLE,,15,-6,19480801-20200803, 81.4%,19840802-20200803, 68.5%,20020803-20200803, 83.7%
USC00231600,39.5332,-91.6451,214.0,MO,CLARENCE CANNON DAM,,15,-6,19930802-20200803, 89.0%,20070201-20200803, 89.5%,20131102-20200803, 95.7%
USC00231640,39.3736,-90.9060,140.2,MO,CLARKSVILLE L&D 24,,15,-6,19480801-20200804, 83.8%,19840802-20200804, 80.1%,20020803-20200804, 87.7%
USC00231674,37.1319,-90.7755,201.2,MO,CLEARWATER DAM,,15,-6,19480801-20200601, 73.8%,19840701-20200601, 65.8%,20020616-20200601, 73.4%
USC00231711,38.3950,-93.7711,234.7,MO,CLINTON,,15,-6,19480801-20200713, 72.4%,19840722-20200713, 55.7%,20020718-20200713, 61.8%
USC00232302,36.7396,-92.2086,294.4,MO,DORA 3SE,,15,-6,19480801-20200812, 70.1%,19840806-20200812, 65.0%,20020809-20200812, 74.1%
USC00232318,40.4906,-92.3705,265.2,MO,DOWNING,,15,-6,19480801-20200701, 68.3%,19840716-20200701, 63.2%,20020709-20200701, 95.2%
USC00232568,38.8680,-94.0352,259.1,MO,ELM,,15,-6,19560801-20200707, 83.5%,19880719-20200707, 74.0%,20040713-20200707, 90.4%
USC00232809,37.8000,-90.4167,281.0,MO,FARMINGTON,,15,-6,19480801-20200803, 80.2%,19840802-20200803, 73.6%,20020803-20200803, 88.8%
USC00233079,38.8484,-91.9420,234.7,MO,FULTON,,15,-6,19480801-20200812, 92.6%,19840806-20200812, 91.4%,20020809-20200812, 92.8%
USC00233219,39.1753,-94.5937,283.5,MO,GLADSTONE,,15,-6,19700701-20200701, 75.3%,19950701-20200701, 84.7%,20071231-20200701, 76.8%
USC00233375,40.4640,-94.4978,331.9,MO,GRANT CITY 5WSW,,15,-6,20090501-20200701, 72.0%,20141130-20200701, 96.7%,20170915-20200701, 93.6%
USC00233601,39.7232,-91.3748,217.0,MO,HANNIBAL WATER WORKS,,15,-6,19500401-20200803, 88.8%,19850602-20200803, 86.4%,20030102-20200803, 90.8%
USC00233999,36.0452,-90.1492,78.0,MO,HORNERSVILLE,,15,-6,19480801-20200701, 79.9%,19840716-20200701, 65.0%,20020709-20200701, 89.2%
USC00234136,38.0996,-92.3096,285.9,MO,IBERIA,,15,-6,20121101-20200802, 81.9%,20160916-20200802, 93.6%,20180825-20200802, 87.3%
USC00234271,38.5854,-92.1825,198.1,MO,JEFFERSON CITY WTR PL,,15,-6,19481201-20200803, 85.9%,19841002-20200803, 84.3%,20020902-20200803, 90.0%
USC00234273,38.5038,-90.2800,149.4,MO,JEFFERSON BARRACKS,,15,-6,19590416-20170407, 76.5%,19880411-20170407, 71.4%,20021009-20170407, 86.2%
USC00234377,39.2783,-94.6636,313.9,MO,KANSAS CITY -NWSTC,,15,-6,20020806-20040210, 54.7%,20030509-20040210, 55.0%,20030924-20040210, 88.6%
USC00234544,40.2057,-92.5748,295.7,MO,KIRKSVILLE,,15,-6,19710701-20200701, 67.1%,19951231-20200701, 82.7%,20080331-20200701, 78.4%
USC00234825,37.6850,-92.6939,379.8,MO,LEBANON 2W,,15,-6,19480801-20200805, 74.2%,19840803-20200805, 61.9%,20020804-20200805, 73.4%
USC00234919,37.5544,-91.8830,359.7,MO,LICKING 4N,,15,-6,19790515-20200812, 79.9%,19991228-20200812, 84.5%,20100420-20200812, 87.1%
USC00235027,37.3909,-93.9491,328.3,MO,LOCKWOOD,,15,-6,19480801-20200801, 83.7%,19840801-20200801, 76.3%,20020801-20200801, 92.3%
USC00235050,39.7505,-92.5065,249.9,MO,LONG BRANCH RESERVOIR,,15,-6,19860501-20200701, 74.6%,20030601-20200701, 88.7%,20111216-20200701, 96.1%
USC00235130,40.4869,-91.8764,225.6,MO,LURAY 2 N,,15,-6,19610113-20200804, 78.5%,19901024-20200804, 80.3%,20050913-20200804, 89.5%
USC00235207,36.5994,-89.9894,88.4,MO,MALDEN MUNICIPAL AP,,15,-6,19540201-20200702, 73.8%,19870418-20200702, 71.3%,20031124-20200702, 86.9%
USW00013991,39.1341,-93.2225,240.8,MO,MARSHALL,,15,-6,19480801-20200630, 59.1%,19840716-20200630, 49.1%,20020708-20200630, 70.4%
USC00235302,37.3267,-92.8818,472.4,MO,MARSHFIELD F&P,,15,-6,20120119-20200201, 99.5%,20160125-20200201, 99.9%,20180128-20200201, 99.7%
USC00235307,37.3234,-92.9829,431.0,MO,MARSHFIELD 4 WSW,,15,-6,20200101-20200801, 57.5%,20200416-20200801, 14.8%,20200608-20200801,  3.6%
USC00235594,37.2091,-93.8356,384.7,MO,MILLER,,15,-6,19510101-20200801, 89.1%,19851016-20200801, 86.5%,20030310-20200801, 83.4%
USC00235671,39.4667,-92.4167,262.1,MO,MOBERLY AIRPORT,,15,-6,19481201-20200702, 77.3%,19840916-20200702, 78.7%,20020809-20200702, 87.1%
USC00235834,37.1542,-92.2618,446.8,MO,MOUNTAIN GROVE 2 N,,15,-6,19480801-20200804, 91.2%,19840802-20200804, 85.6%,20020803-20200804, 82.9%
USC00235987,37.8395,-94.3740,265.5,MO,NEVADA WATER PLANT,,15,-6,19480801-20200803, 90.7%,19840802-20200803, 86.5%,20020803-20200803, 87.0%
USC00236012,39.0172,-92.7558,195.4,MO,NEW FRANKLIN 1W,,15,-6,19570801-20200717, 77.2%,19890123-20200717, 79.9%,20041020-20200717, 93.0%
USC00236357,39.9807,-95.1465,322.5,MO,OREGON,,15,-6,19790701-20200706, 51.9%,20000102-20200706, 80.8%,20100404-20200706, 94.1%
USC00236402,38.0492,-93.7039,226.8,MO,OSCEOLA,,15,-6,19820801-20200805, 69.5%,20010803-20200805, 84.7%,20110203-20200805, 85.3%
USC00236460,36.6745,-93.1076,254.2,MO,OZARK BEACH,,15,-6,19681101-20200801, 87.8%,19940916-20200801, 86.0%,20070824-20200801, 90.6%
USC00236563,40.0147,-94.1294,251.5,MO,PATTONSBURG 2S,,15,-6,19480801-20200702, 87.8%,19840717-20200702, 82.4%,20020710-20200702, 84.0%
