StnID,Lat,Lon,Elev,State/Province,Name,WMO_ID,Sample_Interval (min),UTC_Offset,POR_Date_Range,PCT_POR_Good,Last_Half_POR,PCT_Last_Half_Good,Last_Qtr_POR,PCT_Last_Qtr_Good
USC00202094,45.9983,-83.9013,181.4,MI,DETOUR VILLAGE,,15,-5,19520819-20210208, 89.9%,19861114-20210208, 86.5%,20031227-20210208, 98.2%
USC00202381,45.1518,-85.1324,178.9,MI,EAST JORDAN,,15,-5,20191024-20210301, 94.9%,20200627-20210301, 94.4%,20201028-20210301, 99.2%
USC00202598,46.1280,-85.5696,208.8,MI,ENGADINE MDOT,,15,-5,20140812-20210217, 97.7%,20171114-20210217, 99.9%,20190702-20210217, 99.8%
USW00014824,45.7438,-87.0406,180.1,MI,ESCANABA,,15,-5,19480801-20150622, 73.7%,19820110-20150622, 55.7%,19981001-20150622, 53.7%
USC00202627,45.7181,-87.0939,179.8,MI,ESCANABA #2,,15,-5,20140903-20210202, 96.6%,20171118-20210202, 99.9%,20190627-20210202, 99.8%
USW00014828,43.9758,-84.4908,236.2,MI,GLADWIN,,15,-5,19480701-20210209, 56.9%,19841020-20210209, 92.0%,20021215-20210209, 96.8%
USC00203188,44.5358,-83.7022,272.5,MI,GLENNIE 2SE,,15,-5,20000101-20210204, 68.1%,20100719-20210204, 99.4%,20151027-20210204, 98.9%
USC00203295,43.0618,-86.2044,182.9,MI,GRAND HAVEN WASTEWATER PLANT,,15,-5,19480701-20210210, 89.0%,19841021-20210210, 91.1%,20021216-20210210, 90.9%
USC00203391,44.6546,-84.6998,346.6,MI,GRAYLING,,15,-5,19890801-20210216, 80.6%,20050510-20210216, 95.4%,20130329-20210216, 99.7%
USC00203516,46.2863,-87.4511,337.1,MI,GWINN 1W,,15,-5,19490701-20210208, 86.8%,19850420-20210208, 78.2%,20030316-20210208, 90.3%
USC00203585,43.8322,-82.6427,181.4,MI,HARBOR BEACH 1 SSE,,15,-5,20010601-20210201, 91.9%,20110402-20210201, 98.4%,20160302-20210201, 99.6%
USC00203661,42.6421,-85.2882,250.2,MI,HASTINGS,,15,-5,20110708-20210201, 95.0%,20160420-20210201, 99.3%,20180911-20210201, 99.5%
USC00203947,42.6333,-83.9167,289.9,MI,HOWELL SEWAGE PLANT,,15,-5,19610410-20210205, 91.1%,19910309-20210205, 90.7%,20060221-20210205, 95.0%
USC00204090,45.7858,-88.0841,326.4,MI,IRON MTN-KINGSFORD WWTP,,15,-6,19480701-20210202, 94.3%,19841017-20210202, 95.4%,20021210-20210202, 97.0%
USC00204104,46.4656,-90.1892,435.9,MI,IRONWOOD,,15,-6,20071203-20210201, 92.3%,20140703-20210201, 97.9%,20171017-20210201, 98.5%
USC00204155,42.2884,-84.4236,288.0,MI,JACKSON 3N,,15,-5,19480701-20210201, 85.3%,19841016-20210201, 83.1%,20021209-20210201, 73.1%
USC00204320,43.1994,-85.7717,256.0,MI,KENT CITY 2 SW,,15,-5,19880414-20210201, 76.2%,20040907-20210201, 69.2%,20121119-20210201, 87.3%
USC00204328,46.4863,-88.8916,355.7,MI,KENTON,,15,-5,19500701-20210202, 74.1%,19851017-20210202, 58.0%,20030611-20210202, 68.6%
USC00204502,44.3088,-85.2050,374.9,MI,LAKE CITY EXP FARM,,15,-5,20060901-20210218, 99.5%,20131125-20210218, 99.9%,20170708-20210218, 99.9%
USC00205073,45.9512,-86.2513,182.9,MI,MANISTIQUE WWTP,,15,-5,19921001-20210202, 87.0%,20061202-20210202, 98.1%,20140102-20210202, 99.8%
USW00094850,46.5313,-87.5491,431.3,MI,MARQUETTE WFO,72743,15,-5,19790201-20210203, 83.7%,20000202-20210203, 72.2%,20100804-20210203, 93.0%
USC00205567,43.4614,-86.4175,198.1,MI,MONTAGUE 4 NW,,15,-5,19780614-20210204, 87.2%,19991010-20210204, 90.0%,20100608-20210204, 91.0%
USC00205816,46.3287,-85.5033,270.1,MI,NEWBERRY CORRECTIONAL FACILITY,,15,-5,19510601-20210201, 82.5%,19860402-20210201, 73.0%,20030902-20210201, 65.1%
USC00206215,46.8559,-89.3124,204.5,MI,ONTONAGON,,15,-5,19480901-20210203, 82.4%,19841117-20210203, 76.4%,20021226-20210203, 77.0%
USC00206300,43.0161,-84.1800,222.5,MI,OWOSSO WWTP,,15,-5,19550831-20210201, 85.0%,19880517-20210201, 86.1%,20040924-20210201, 98.1%
USC00207280,43.0113,-84.5541,226.5,MI,SAINT JOHNS,,15,-5,20121207-20210108, 90.3%,20161223-20210108, 94.4%,20181231-20210108, 90.7%
USC00207407,43.9331,-86.2453,203.0,MI,SCOTTVILLE 2SE,,15,-5,20090801-20210201, 85.3%,20150503-20210201,100.0%,20180318-20210201, 99.9%
USC00207812,46.0555,-88.6275,442.0,MI,STAMBAUGH 2SSE,,15,-6,19921001-20210201, 88.5%,20061202-20210201, 92.3%,20140101-20210201, 99.8%
USC00207828,43.2908,-85.0922,283.5,MI,STANTON,,15,-5,19560618-20210201, 74.4%,19881010-20210201, 73.9%,20041206-20210201, 72.7%
USC00208246,44.7686,-85.5763,184.1,MI,TRAVERSE CITY,,15,-5,19580411-20210208, 93.4%,19890909-20210208, 96.2%,20050525-20210208, 97.5%
USC00208293,46.1796,-85.0311,250.9,MI,TROUT LAKE 1SW,,15,-5,19480701-20140601, 82.6%,19810616-20140601, 76.8%,19971208-20140601, 93.2%
USC00208417,45.1702,-84.4397,275.8,MI,VANDERBILT 11ENE,,15,-5,19480701-20210216, 94.8%,19841024-20210216, 95.0%,20021221-20210216, 98.9%
USC00208443,43.3656,-83.5828,192.0,MI,VASSAR,,15,-5,19770701-20210204, 82.8%,19990419-20210204, 79.2%,20100313-20210204, 98.8%
USC00208680,46.3000,-89.0833,484.9,MI,WATERSMEET FISH HATCHERY,,15,-6,20101004-20210201, 94.5%,20151203-20210201, 96.8%,20180703-20210201, 96.1%
USC00209218,42.2469,-83.6256,240.5,MI,YPSILANTI E MICH U,,15,-5,19480101-20210202, 62.9%,19840718-20210202, 84.7%,20021026-20210202, 87.8%
USC00210075,43.6064,-93.3019,374.9,MN,ALBERT LEA 3SE,,15,-6,19480901-20210201, 17.7%,19841116-20210201, 35.1%,20021225-20210201, 70.3%
USC00210116,45.8966,-95.3657,426.7,MN,ALEXANDRIA WATER TREATMENT PLANT,,15,-6,19711001-20210212, 80.3%,19960607-20210212, 72.0%,20081010-20210212, 84.2%
USC00210157,43.8835,-94.1665,313.9,MN,AMBOY,,15,-6,19480801-20190108, 68.0%,19831020-20190108, 66.2%,20010530-20190108, 85.5%
USC00210746,48.1969,-93.7994,371.9,MN,BIG FALLS,,15,-6,19480801-20200205, 87.0%,19840504-20200205, 82.7%,20020321-20200205, 82.6%
USC00210973,46.2680,-96.5913,292.6,MN,BRECKENRIDGE MN,,15,-6,20000701-20090902, 42.4%,20050131-20090902, 29.7%,20070518-20090902, 34.8%
USC00210974,46.3047,-96.5216,296.0,MN,BRECKENRIDGE 3E,,15,-6,20121023-20201231, 87.2%,20161126-20201231, 91.0%,20181214-20201231, 99.9%
USC00211107,45.1969,-93.8399,302.4,MN,BUFFALO 2NE,,15,-6,19480801-20130514, 87.7%,19801222-20130514, 77.9%,19970303-20130514, 67.4%
USC00211227,45.5565,-93.2348,294.1,MN,CAMBRIDGE,,15,-6,19480801-20210208, 79.3%,19841104-20210208, 68.5%,20021222-20210208, 83.6%
USC00211250,48.6100,-95.1816,392.9,MN,CAMP NORRIS DNR,,15,-6,20010901-20210109, 63.2%,20110507-20210109, 68.3%,20160308-20210109, 70.3%
USC00211263,44.7184,-96.2696,368.8,MN,CANBY,,15,-6,19480801-20210201, 85.7%,19841101-20210201, 84.8%,20021217-20210201, 91.5%
USC00211448,44.8496,-93.5644,288.3,MN,CHANHASSEN WSFO,,15,-6,20130322-20210203, 98.1%,20170226-20210203, 99.5%,20190215-20210203, 99.3%
USC00212166,44.0317,-92.8691,386.8,MN,DODGE CENTER,,15,-6,19480826-20210203, 83.5%,19841114-20210203, 90.3%,20021225-20210203, 93.9%
USC00212250,46.8368,-92.2108,436.8,MN,DULUTH NWS,,15,-6,20120228-20210107, 82.4%,20160803-20210107, 78.4%,20181021-20210107, 61.2%
USC00212561,47.9056,-91.8283,449.6,MN,ELY,,15,-6,20120623-20200205, 74.1%,20160414-20200205, 67.7%,20180311-20200205, 62.1%
USC00212645,47.4581,-92.5303,440.4,MN,EVELETH WASTE WATER PLANT,,15,-6,19880823-20210106, 86.8%,20041030-20210106, 84.7%,20121203-20210106, 87.0%
USC00212737,44.6660,-93.1756,292.6,MN,FARMINGTON 3NW,,15,-6,20201118-20210202, 89.6%,20201226-20210202, 76.9%,20210114-20210202, 55.0%
USC00212842,46.9728,-92.8700,384.0,MN,FLOODWOOD 3 NE,,15,-6,19861001-20210101, 82.5%,20031116-20210101, 86.0%,20120609-20210101, 89.0%
USC00212916,47.5639,-95.7246,396.2,MN,FOSSTON 1 E,,15,-6,19480801-20210105, 71.8%,19841018-20210105, 57.7%,20021127-20210105, 58.5%
USC00212964,46.7336,-95.7066,427.6,MN,FRAZEE,,15,-6,19480801-20201231, 72.2%,19841016-20201231, 55.3%,20021123-20201231, 55.5%
USC00213170,44.7713,-94.1176,306.3,MN,GLENCOE 2,,15,-6,20151027-20210201, 82.0%,20180615-20210201, 99.1%,20191009-20210201, 98.1%
USC00213202,44.9907,-93.3989,272.8,MN,GOLDEN VALLEY,,15,-6,19630421-20210201, 88.2%,19920312-20210201, 91.7%,20060822-20210201, 92.0%
USC00213296,47.9711,-89.6908,222.5,MN,GRAND PORTAGE,,15,-6,19500701-20210103, 58.4%,19851002-20210103, 52.4%,20030519-20210103, 73.4%
USC00213311,44.8135,-95.5517,283.5,MN,GRANITE FALLS,,15,-6,19480801-20210201, 85.1%,19841101-20210201, 77.4%,20021217-20210201, 92.8%
USC00213411,46.4119,-94.3608,370.3,MN,GULL LAKE DAM,,15,-6,19480801-20210104, 91.2%,19841018-20210104, 84.6%,20021126-20210104, 82.6%
USC00213417,48.1603,-90.8842,443.5,MN,GUNFLINT LAKE 10 NW,,15,-6,19510826-20210101, 74.8%,19860429-20210101, 72.5%,20030831-20210101, 81.4%
USC00213463,47.3522,-96.8332,260.0,MN,HALSTAD,,15,-6,19781011-20200507, 66.6%,19990725-20200507, 59.2%,20091215-20200507, 45.8%
USC00213863,46.4675,-92.3903,315.2,MN,HOLYOKE,,15,-6,19480923-20210106, 83.9%,19841114-20210106, 80.4%,20021211-20210106, 80.3%
USC00213965,44.8978,-94.3719,326.1,MN,HUTCHINSON 2,,15,-6,20100105-20140912, 87.6%,20120509-20140912, 97.4%,20130711-20140912, 99.8%
USC00214306,48.5011,-92.6444,342.0,MN,KETTLE FALLS,,15,-6,20140930-20191016, 68.1%,20170408-20191016, 64.4%,20180712-20191016, 61.5%
USC00214418,43.8657,-91.3100,197.2,MN,LA CRESCENT DAM 7,,15,-6,19691101-20210223, 89.9%,19950629-20210223, 88.9%,20080426-20210223, 96.4%
USC00214453,43.7022,-95.1519,466.3,MN,LAKEFIELD 2NE,,15,-6,19480801-20210206, 90.1%,19841103-20210206, 92.3%,20021221-20210206, 95.7%
USC00214546,44.2395,-95.3152,347.5,MN,LAMBERTON SOUTHWEST RESEARCH AND OUTREACH CENTER,,15,-6,20130407-20210201, 81.1%,20170305-20210201, 99.7%,20190217-20210201, 99.3%
USC00214652,47.2467,-94.2228,396.8,MN,LEECH LAKE,,15,-6,19530301-20210111, 83.0%,19870205-20210111, 78.3%,20040124-20210111, 84.5%
USC00214721,44.4698,-93.9025,253.0,MN,LE SUEUR,,15,-6,19480801-20210212, 88.8%,19841106-20210212, 81.4%,20021225-20210212, 82.2%
USC00214793,46.0039,-94.3450,341.4,MN,LITTLE FALLS 2NNE,,15,-6,19721019-20210203, 78.4%,19961211-20210203, 79.5%,20090107-20210203, 73.9%
USC00214937,43.6658,-96.2022,457.2,MN,LUVERNE,,15,-6,19501001-20210201, 84.6%,19851201-20210201, 86.8%,20030703-20210201, 96.5%
USC00215987,44.4753,-93.1486,271.3,MN,NORTHFIELD 2NNE,,15,-6,19480801-20210104, 91.4%,19841018-20210104, 90.5%,20021126-20210104, 91.4%
USC00216166,46.0677,-93.6666,384.0,MN,ONAMIA RANGER STATION,,15,-6,19480801-20210115, 81.9%,19841023-20210115, 76.4%,20021204-20210115, 84.7%
USC00216211,48.0508,-92.7636,400.8,MN,ORR 3E,,15,-6,20071201-20210101, 89.6%,20140617-20210101, 86.3%,20170924-20210101, 76.1%
USC00216228,46.2154,-96.1780,331.0,MN,ORWELL DAM,,15,-6,19530301-20201214, 74.9%,19870122-20201214, 58.8%,20040103-20201214, 60.2%
USC00216612,47.2508,-93.5861,390.1,MN,POKEGAMA DAM,,15,-6,19480801-20210104, 83.8%,19841018-20210104, 77.4%,20021126-20210104, 80.0%
USC00216787,47.8795,-96.2845,316.4,MN,RED LAKE FALLS,,15,-6,20200922-20210301, 93.8%,20201211-20210301, 92.6%,20210120-20210301, 85.4%
USC00216795,47.8833,-94.9167,-999.9,MN,REDBY,,15,-6,19480801-20210113, 71.2%,19841022-20210113, 55.3%,20021203-20210113, 67.1%
USC00216822,44.6103,-92.6101,206.3,MN,RED WING DAM 3,,15,-6,19480801-20210201, 79.9%,19841101-20210201, 70.8%,20021217-20210201, 84.0%
USC00217184,43.8052,-91.7501,234.7,MN,RUSHFORD,,15,-6,19480801-20210202, 87.7%,19841101-20210202, 81.6%,20021218-20210202, 86.3%
USC00217460,46.7953,-93.3211,376.1,MN,SANDY LAKE DAM LIBBY,,15,-6,19480801-20210111, 85.8%,19841021-20210111, 81.9%,20021201-20210111, 78.3%
USC00217602,43.6500,-94.7000,387.1,MN,SHERBURN 2 E,,15,-6,19480801-20210201, 91.2%,19841101-20210201, 89.5%,20021217-20210201, 87.6%
USC00217907,44.2470,-94.9865,324.9,MN,SPRINGFIELD 1 NW,,15,-6,19480801-20141001, 82.9%,19810831-20141001, 69.5%,19980317-20141001, 69.2%
USC00217917,43.6126,-91.6223,349.0,MN,SPRING GROVE 4N,,15,-6,20020301-20210223, 99.0%,20110828-20210223, 99.6%,20160526-20210223, 99.4%
USC00217941,43.6933,-92.3926,388.6,MN,SPRING VALLEY,,15,-6,19480801-20210203, 90.8%,19841102-20210203, 92.1%,20021219-20210203, 91.2%
USC00218235,48.4882,-95.9496,356.0,MN,THIEF LAKE REFUGE,,15,-6,19480801-20210111, 89.8%,19841021-20210111, 87.8%,20021201-20210111, 88.5%
USC00218280,47.5681,-90.8500,207.3,MN,TOFTE RANGER STATION,,15,-6,19480801-20210120, 86.6%,19841026-20210120, 80.1%,20021208-20210120, 85.2%
USC00218323,44.2394,-95.6308,427.6,MN,TRACY,,15,-6,19480801-20210201, 94.3%,19841101-20210201, 92.2%,20021217-20210201, 93.8%
USC00218411,47.2272,-96.2986,318.2,MN,TWIN VALLEY 3 SW,,15,-6,19481201-20160414, 85.3%,19820808-20160414, 76.2%,19990611-20160414, 73.3%
USC00218613,47.2561,-91.7017,510.5,MN,WALES 2E,,15,-6,19480801-20210108, 76.6%,19841020-20210108, 77.1%,20021129-20210108, 80.7%
USC00218621,47.0998,-94.5724,414.5,MN,WALKER RANGER STATION,,15,-6,19480801-20210301, 84.4%,19841115-20210301, 78.8%,20030107-20210301, 85.6%
USC00218679,48.8947,-95.3303,327.1,MN,WARROAD,,15,-6,19480801-20140429, 82.4%,19810615-20140429, 77.1%,19971121-20140429, 78.0%
USC00218729,45.0227,-95.7896,289.6,MN,WATSON 1NE,,15,-6,19540509-20210201, 85.2%,19870920-20210201, 88.7%,20040527-20210201, 93.7%
USC00218947,45.8621,-96.5652,312.1,MN,WHITE ROCK DAM,,15,-6,19480801-20210204, 94.0%,19841102-20210204, 94.2%,20021219-20210204, 96.4%
USC00219001,45.1901,-95.0586,362.7,MN,WILLMAR 5N,,15,-6,20100801-20210206, 96.3%,20151104-20210206, 99.9%,20180621-20210206, 99.9%
USC00219059,47.4306,-94.0586,400.8,MN,WINNIBIGOSHISH DAM,,15,-6,19530301-20210301, 91.8%,19870301-20210301, 86.1%,20040229-20210301, 87.3%
USC00219170,43.6449,-95.5802,478.5,MN,WORTHINGTON 2 NNE,,15,-6,19710728-20210201, 92.2%,19960430-20210201, 94.7%,20080915-20210201, 94.5%
USC00219249,44.2998,-92.6654,298.7,MN,ZUMBROTA,,15,-6,20201106-20210301, 94.8%,20210102-20210301, 98.3%,20210131-20210301, 96.7%
USC00220021,33.8300,-88.5213,60.4,MS,ABERDEEN,,15,-6,19510829-20210204, 86.1%,19860518-20210204, 75.8%,20030926-20210204, 79.2%
USC00220237,34.7803,-90.1153,73.2,MS,ARKABUTLA DAM,,15,-6,19471004-20210208, 88.9%,19840606-20210208, 81.0%,20021008-20210208, 81.9%
USC00220350,33.2369,-91.0441,35.1,MS,AVON,,15,-6,20170402-20171210, 42.7%,20170806-20171210,  7.1%,20171008-20171210, 10.9%
USC00220797,30.4375,-89.0277,5.8,MS,BILOXI 9 WNW,,15,-6,19700415-20130901, 82.4%,19911223-20130901, 80.5%,20021027-20130901, 70.0%
USC00220955,34.6345,-88.5622,149.4,MS,BOONEVILLE,,15,-6,19610223-20190324, 86.4%,19900309-20190324, 78.1%,20040914-20190324, 72.8%
USC00221094,31.5447,-90.4580,132.6,MS,BROOKHAVEN CITY,,15,-6,19780901-20140505, 92.2%,19960703-20140505, 91.0%,20050603-20140505, 87.1%
USC00221314,33.8591,-89.3135,81.7,MS,CALHOUN CITY,,15,-6,19471004-20210109, 86.7%,19840522-20210109, 77.7%,20020915-20210109, 61.7%
USC00221389,32.6713,-90.0361,76.2,MS,CANTON 4N,,15,-6,19471008-20210101, 84.9%,19840520-20210101, 75.5%,20020910-20210101, 89.0%
USC00221707,34.1864,-90.5573,52.7,MS,CLARKSDALE,,15,-6,19510616-20210207, 83.8%,19860412-20210207, 83.6%,20030910-20210207, 87.2%
USC00221852,31.6419,-89.5572,88.4,MS,COLLINS,,15,-6,19480601-20151001, 91.4%,19820130-20151001, 86.2%,19981130-20151001, 82.5%
USC00221865,31.2502,-89.8361,45.7,MS,COLUMBIA,,15,-6,20050401-20201231, 84.6%,20130214-20201231, 88.2%,20170122-20201231, 98.3%
USC00221900,32.4565,-89.2691,160.9,MS,CONEHATTA 1 NE,,15,-6,19800601-20201231, 89.2%,20000915-20201231, 85.5%,20101108-20201231, 83.4%
USC00221962,34.8791,-88.6177,117.3,MS,CORINTH 7 SW,,15,-6,19490605-20200609, 60.1%,19841206-20200609, 89.2%,20020907-20200609, 91.6%
USC00222773,34.1606,-89.9020,92.0,MS,ENID DAM,,15,-6,19480601-20210201, 87.5%,19841001-20210201, 81.3%,20021202-20210201, 89.9%
USC00222870,33.1169,-89.4719,129.5,MS,ETHEL,,15,-6,19800601-20180109, 74.5%,19990322-20180109, 59.3%,20080815-20180109, 56.3%
USC00222896,33.5627,-89.2358,134.1,MS,EUPORA 2 E,,15,-6,19510405-20160130, 86.5%,19830902-20160130, 86.9%,19991116-20160130, 90.6%
USC00223619,33.5222,-90.1758,40.8,MS,GREENWOOD 2,,15,-6,19520501-20160906, 88.6%,19840704-20160906, 82.1%,20000805-20160906, 79.0%
USC00223650,33.8055,-89.7713,84.7,MS,GRENADA DAM,,15,-6,19540217-20120409, 89.2%,19830315-20120409, 82.1%,19970926-20120409, 71.8%
USC00223920,31.8327,-90.4541,182.9,MS,HAZLEHURST 5 SW,,15,-6,20030116-20150728, 56.8%,20090422-20150728, 53.8%,20120609-20150728, 83.8%
USC00224001,34.6189,-89.1912,121.9,MS,HICKORY FLAT,,15,-6,19480601-20160601, 93.5%,19820601-20160601, 92.6%,19990601-20160601, 87.7%
USC00224173,34.8219,-89.4347,147.2,MS,HOLLY SPRINGS 4 N,,15,-6,19471004-20190702, 89.8%,19830818-20190702, 88.4%,20010725-20190702, 87.0%
USC00224265,33.8848,-88.9866,88.4,MS,HOUSTON,,15,-6,19480601-20210204, 80.9%,19841003-20210204, 69.8%,20021204-20210204, 81.8%
USC00224778,32.9841,-89.3897,128.0,MS,KOSCIUSKO 13 SE,,15,-6,19800601-20201231, 83.6%,20000915-20201231, 79.0%,20101108-20201231, 75.7%
USC00224966,31.1494,-88.5550,32.0,MS,LEAKESVILLE,,15,-6,19570225-20210201, 93.4%,19890213-20210201, 93.4%,20050207-20210201, 94.2%
USC00225361,33.1544,-88.5586,76.2,MS,MACON 3N,,15,-6,19730301-20190501, 79.0%,19960331-20190501, 73.4%,20071015-20190501, 81.2%
USC00226084,34.8894,-89.6041,117.3,MS,MOUNT PLEASANT 4SW,,15,-6,19500501-20201230, 30.6%,19850830-20201230, 61.0%,20030501-20201230, 95.2%
USC00226177,31.5890,-91.3409,59.4,MS,NATCHEZ,,15,-6,19480601-20201231, 24.1%,19840915-20201231, 37.0%,20021108-20201231, 73.9%
USC00226400,33.0044,-89.0630,134.1,MS,NOXAPATER 1N,,15,-6,19800601-20201231, 86.2%,20000915-20201231, 81.0%,20101108-20201231, 78.8%
USC00226718,30.3961,-88.4780,3.7,MS,PASCAGOULA 3 NE,,15,-6,19730412-20160502, 71.3%,19941022-20160502, 58.2%,20050727-20160502, 38.0%
USC00226816,32.3211,-89.7469,118.9,MS,PELAHATCHIE 3 E,,15,-6,19800601-20201231, 83.1%,20000915-20201231, 73.6%,20101108-20201231, 74.3%
USC00227128,30.8408,-89.5452,95.4,MS,POPLARVILLE EXP STA,,15,-6,20140907-20161003, 49.5%,20150920-20161003, 57.4%,20160327-20161003, 38.7%
USC00227132,31.9850,-90.9719,36.6,MS,PORT GIBSON 1 NE,,15,-6,19691001-20150728, 87.7%,19920829-20150728, 83.6%,20040212-20150728, 77.7%
USC00227220,31.1775,-89.4155,115.2,MS,PURVIS 2N,,15,-6,19480601-20201231, 90.0%,19840915-20201231, 86.0%,20021108-20201231, 84.2%
USC00227276,32.1432,-89.5524,135.9,MS,RALEIGH 6N,,15,-6,19640603-20210101, 89.9%,19920917-20210101, 92.8%,20061109-20210101, 91.0%
USC00227467,34.7398,-88.9515,160.0,MS,RIPLEY,,15,-6,19480601-20190702, 94.5%,19831216-20190702, 93.3%,20010923-20190702, 91.7%
USC00227560,32.8977,-90.8852,32.0,MS,ROLLING FORK,,15,-6,19520327-20130410, 87.7%,19821003-20130410, 80.8%,19980105-20130410, 78.6%
USC00227815,34.3961,-89.7902,92.4,MS,SARDIS DAM,,15,-6,19471004-20210208, 96.5%,19840606-20210208, 96.7%,20021008-20210208, 96.9%
USC00227820,34.1207,-89.2943,111.3,MS,SAREPTA 1 NNE,,15,-6,19471007-20190425, 91.2%,19830716-20190425, 86.6%,20010604-20190425, 83.6%
USC00227840,30.6263,-89.0549,69.8,MS,SAUCIER EXP FOREST,,15,-6,19540501-20171201, 92.8%,19860214-20171201, 87.4%,20020107-20171201, 78.6%
USC00228053,31.8597,-88.6953,59.4,MS,SHUBUTA,,15,-6,19840201-20140622, 91.4%,19990412-20140622, 88.7%,20061116-20140622, 82.5%
USC00228374,33.4691,-88.7822,56.4,MS,STATE UNIVERSITY,,15,-6,19480601-20201231, 86.8%,19840915-20201231, 80.2%,20021108-20201231, 81.6%
USC00228445,33.4311,-90.9108,38.7,MS,STONEVILLE EXP STA,,15,-6,19480601-20150729, 90.2%,19811229-20150729, 83.0%,19981013-20150729, 77.9%
USC00229048,31.0800,-90.0603,116.4,MS,TYLERTOWN 5ESE,,15,-6,19480601-20120930, 87.7%,19800731-20120930, 81.2%,19960830-20120930, 65.0%
USC00229079,34.3726,-89.5308,124.4,MS,UNIVERSITY,,15,-6,19480601-20210201, 90.5%,19841001-20210201, 85.5%,20021202-20210201, 86.2%
USC00229230,32.3850,-90.8752,24.4,MS,VICKSBURG CITY,,15,-6,20040905-20201231, 77.7%,20121102-20201231, 95.2%,20161201-20201231, 93.2%
USC00229617,30.7975,-89.6891,56.7,MS,WHITE SAND,,15,-6,19480601-20130827, 84.4%,19810113-20130827, 76.1%,19970506-20130827, 64.9%
USC00229648,30.8499,-89.1572,80.8,MS,WIGGINS RANGER STA,,15,-6,19731019-20210208, 92.0%,19970614-20210208, 90.1%,20090412-20210208, 96.8%
USC00229860,32.9027,-90.3816,32.6,MS,YAZOO CITY 5 NNE,,15,-6,19600101-20130614, 91.1%,19860922-20130614, 84.6%,20000202-20130614, 75.4%
USW00093825,37.0955,-89.9161,109.7,MO,ADVANCE 1 S,,15,-6,19480801-20210201, 80.3%,19841101-20210201, 72.7%,20021217-20210201, 84.1%
USC00230088,37.1527,-91.4438,213.4,MO,ALLEY SPRING RGR STA,,15,-6,19730601-20110608, 66.9%,19920604-20110608, 82.9%,20011205-20110608, 86.7%
USC00230204,38.1872,-94.0283,264.0,MO,APPLETON CITY,,15,-6,19480801-20210203, 87.1%,19841102-20210203, 87.0%,20021219-20210203, 94.1%
USC00230789,37.6164,-93.3914,300.8,MO,BOLIVAR 1 NE,,15,-6,19480801-20210203, 79.4%,19841102-20210203, 73.0%,20021219-20210203, 90.4%
USC00231283,39.0028,-90.6892,137.2,MO,CAP AU GRIS LOCK & DAM 25,,15,-6,19480801-20210107, 78.5%,19841019-20210107, 63.1%,20021128-20210107, 77.4%
USC00231383,36.6874,-93.8695,419.4,MO,CASSVILLE,,15,-6,19480801-20210201, 82.1%,19841101-20210201, 69.9%,20021217-20210201, 86.7%
USC00231600,39.5332,-91.6451,214.0,MO,CLARENCE CANNON DAM,,15,-6,19930802-20210104, 89.7%,20070419-20210104, 91.1%,20140225-20210104, 96.9%
USC00231640,39.3736,-90.9060,140.2,MO,CLARKSVILLE L&D 24,,15,-6,19480801-20210203, 84.1%,19841102-20210203, 80.6%,20021219-20210203, 88.5%
USC00231674,37.1319,-90.7755,201.2,MO,CLEARWATER DAM,,15,-6,19480801-20210219, 74.1%,19841110-20210219, 66.6%,20021231-20210219, 73.8%
USC00231711,38.3950,-93.7711,234.7,MO,CLINTON,,15,-6,19480801-20210209, 72.6%,19841105-20210209, 56.9%,20021223-20210209, 62.1%
USC00232302,36.7396,-92.2086,294.4,MO,DORA 3SE,,15,-6,19480801-20210203, 70.6%,19841102-20210203, 66.5%,20021219-20210203, 75.4%
USC00232318,40.4906,-92.3705,265.2,MO,DOWNING,,15,-6,19480801-20210201, 68.6%,19841101-20210201, 64.4%,20021217-20210201, 95.4%
USC00232568,38.8680,-94.0352,259.1,MO,ELM,,15,-6,19560801-20210223, 84.7%,19881112-20210223, 76.6%,20050102-20210223, 96.5%
USC00232809,37.8000,-90.4167,281.0,MO,FARMINGTON,,15,-6,19480801-20210201, 80.4%,19841101-20210201, 74.3%,20021217-20210201, 89.3%
USC00233079,38.8484,-91.9420,234.7,MO,FULTON,,15,-6,19480801-20210223, 92.7%,19841112-20210223, 91.8%,20030103-20210223, 94.0%
USC00233219,39.1753,-94.5937,283.5,MO,GLADSTONE,,15,-6,19700701-20210201, 76.2%,19951017-20210201, 86.0%,20080609-20210201, 79.3%
USC00233375,40.4640,-94.4978,331.9,MO,GRANT CITY 5WSW,,15,-6,20090501-20210201, 74.3%,20150318-20210201, 98.3%,20180223-20210201, 96.7%
USC00233601,39.7232,-91.3748,217.0,MO,HANNIBAL WATER WORKS,,15,-6,19500401-20210201, 89.1%,19850901-20210201, 87.4%,20030518-20210201, 91.7%
USC00233999,36.0452,-90.1492,78.0,MO,HORNERSVILLE,,15,-6,19480801-20210201, 80.4%,19841101-20210201, 66.0%,20021217-20210201, 90.8%
USC00234136,38.0996,-92.3096,285.9,MO,IBERIA,,15,-6,20121101-20210202, 86.1%,20161217-20210202, 99.9%,20190110-20210202, 99.9%
USC00234271,38.5854,-92.1825,198.1,MO,JEFFERSON CITY WTR PL,,15,-6,19481201-20210104, 86.1%,19841218-20210104, 85.0%,20021227-20210104, 90.5%
